CustomerName,CustomerRegion,CustomerCountry,EmployeeName,EmployeeCity,EmployeeCountry,TerritoryDescription,RegionDescription,ManagerName,OrderDate,ShipperName,CategoryName,ProductName,SupplierName,SupplierRegion,SupplierCountry,UnitPrice,Quantity,Discount
LILA-Supermercado,Lara,Venezuela,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2019-08-01,Federal Shipping,Confections,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",,UK,7.30,18,0.00
LILA-Supermercado,Lara,Venezuela,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2019-08-01,Federal Shipping,Dairy Products,Camembert Pierrot,Gai pâturage,,France,27.20,35,0.00
LILA-Supermercado,Lara,Venezuela,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2019-08-01,Federal Shipping,Dairy Products,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,,Italy,27.80,3,0.00
LILA-Supermercado,Lara,Venezuela,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2019-10-01,Speedy Express,Confections,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,,Germany,24.90,50,0.15
LILA-Supermercado,Lara,Venezuela,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2019-10-01,Speedy Express,Dairy Products,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,,Italy,27.80,25,0.15
LILA-Supermercado,Lara,Venezuela,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2019-12-01,Federal Shipping,Produce,Longlife Tofu,Tokyo Traders,,Japan,8.00,14,0.00
LILA-Supermercado,Lara,Venezuela,Laura Callahan,Seattle,USA,"Philadelphia                                      ","Northern                                          ",Andrew Fuller,2020-05-01,United Package,Dairy Products,Queso Manchego La Pastora,Cooperativa de Quesos 'Las Cabras',Asturias,Spain,38.00,30,0.15
LILA-Supermercado,Lara,Venezuela,Laura Callahan,Seattle,USA,"Philadelphia                                      ","Northern                                          ",Andrew Fuller,2020-05-01,United Package,Grains/Cereals,Tunnbröd,PB Knäckebröd AB,,Sweden,9.00,70,0.15
LILA-Supermercado,Lara,Venezuela,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-04-01,United Package,Confections,Maxilaku,Karkki Oy,,Finland,20.00,25,0.00
LILA-Supermercado,Lara,Venezuela,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-04-01,United Package,Produce,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,,Germany,45.60,20,0.00
LILA-Supermercado,Lara,Venezuela,Michael Suyama,London,UK,"Phoenix                                           ","Western                                           ",Steven Buchanan,2019-09-01,Speedy Express,Confections,Pavlova,"Pavlova, Ltd.",Victoria,Australia,13.90,30,0.00
LILA-Supermercado,Lara,Venezuela,Michael Suyama,London,UK,"Phoenix                                           ","Western                                           ",Steven Buchanan,2019-09-01,Speedy Express,Dairy Products,Gudbrandsdalsost,Norske Meierier,,Norway,28.80,15,0.00
LILA-Supermercado,Lara,Venezuela,Michael Suyama,London,UK,"Phoenix                                           ","Western                                           ",Steven Buchanan,2019-09-01,Speedy Express,Dairy Products,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',Asturias,Spain,16.80,12,0.00
LILA-Supermercado,Lara,Venezuela,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2019-11-01,Federal Shipping,Confections,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,,Germany,24.90,16,0.00
LILA-Supermercado,Lara,Venezuela,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2019-11-01,Federal Shipping,Dairy Products,Camembert Pierrot,Gai pâturage,,France,27.20,8,0.20
LILA-Supermercado,Lara,Venezuela,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2019-11-01,Federal Shipping,Seafood,Ikura,Tokyo Traders,,Japan,24.80,30,0.20
LILA-Supermercado,Lara,Venezuela,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2020-02-01,Federal Shipping,Confections,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",,UK,8.00,40,0.25
LILA-Supermercado,Lara,Venezuela,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2020-02-01,Federal Shipping,Meat/Poultry,Pâté chinois,Ma Maison,Québec,Canada,19.20,60,0.25
LILA-Supermercado,Lara,Venezuela,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2020-02-01,Federal Shipping,Seafood,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,,Germany,20.70,28,0.25
LINO-Delicateses,Nueva Esparta,Venezuela,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2020-08-01,Speedy Express,Condiments,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,LA,USA,21.05,21,0.00
LINO-Delicateses,Nueva Esparta,Venezuela,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2020-08-01,Speedy Express,Dairy Products,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,,Italy,34.80,60,0.00
LINO-Delicateses,Nueva Esparta,Venezuela,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2020-08-01,Speedy Express,Seafood,Rogede sild,Lyngbysild,,Denmark,9.50,20,0.00
LINO-Delicateses,Nueva Esparta,Venezuela,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2020-10-01,Speedy Express,Beverages,Outback Lager,"Pavlova, Ltd.",Victoria,Australia,15.00,30,0.25
LINO-Delicateses,Nueva Esparta,Venezuela,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2020-10-01,Speedy Express,Beverages,Steeleye Stout,Bigfoot Breweries,OR,USA,18.00,9,0.25
LINO-Delicateses,Nueva Esparta,Venezuela,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2020-10-01,Speedy Express,Confections,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",,UK,9.20,7,0.25
LINO-Delicateses,Nueva Esparta,Venezuela,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2020-10-01,Speedy Express,Seafood,Escargots de Bourgogne,Escargots Nouveaux,,France,13.25,30,0.25
LINO-Delicateses,Nueva Esparta,Venezuela,Laura Callahan,Seattle,USA,"Philadelphia                                      ","Northern                                          ",Andrew Fuller,2020-11-01,Federal Shipping,Beverages,Chai,Exotic Liquids,,UK,18.00,50,0.00
LINO-Delicateses,Nueva Esparta,Venezuela,Laura Callahan,Seattle,USA,"Philadelphia                                      ","Northern                                          ",Andrew Fuller,2020-11-01,Federal Shipping,Confections,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",,UK,10.00,30,0.00
LINO-Delicateses,Nueva Esparta,Venezuela,Laura Callahan,Seattle,USA,"Philadelphia                                      ","Northern                                          ",Andrew Fuller,2020-11-01,Federal Shipping,Confections,Valkoinen suklaa,Karkki Oy,,Finland,16.25,40,0.00
LINO-Delicateses,Nueva Esparta,Venezuela,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-03-01,United Package,Beverages,Chang,Exotic Liquids,,UK,15.20,20,0.10
LINO-Delicateses,Nueva Esparta,Venezuela,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-03-01,United Package,Beverages,Outback Lager,"Pavlova, Ltd.",Victoria,Australia,12.00,60,0.10
LINO-Delicateses,Nueva Esparta,Venezuela,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-03-01,United Package,Condiments,Aniseed Syrup,Exotic Liquids,,UK,8.00,20,0.10
LINO-Delicateses,Nueva Esparta,Venezuela,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-03-01,United Package,Meat/Poultry,Pâté chinois,Ma Maison,Québec,Canada,19.20,30,0.10
LINO-Delicateses,Nueva Esparta,Venezuela,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2020-01-01,Speedy Express,Condiments,Aniseed Syrup,Exotic Liquids,,UK,8.00,50,0.00
Lonesome Pine Restaurant,OR,USA,Andrew Fuller,Tacoma,USA,"Westboro                                          ","Eastern                                           "," ",2019-09-01,United Package,Confections,Scottish Longbreads,"Specialty Biscuits, Ltd.",,UK,10.00,3,0.00
Lonesome Pine Restaurant,OR,USA,Andrew Fuller,Tacoma,USA,"Westboro                                          ","Eastern                                           "," ",2019-09-01,United Package,Confections,Tarte au sucre,Forêts d'érables,Québec,Canada,39.40,10,0.00
Lonesome Pine Restaurant,OR,USA,Janet Leverling,Kirkland,USA,"Atlanta                                           ","Southern                                          ",Andrew Fuller,2020-09-01,United Package,Confections,Scottish Longbreads,"Specialty Biscuits, Ltd.",,UK,12.50,10,0.00
Lonesome Pine Restaurant,OR,USA,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-05-01,Speedy Express,Beverages,Laughing Lumberjack Lager,Bigfoot Breweries,OR,USA,14.00,7,0.00
Lonesome Pine Restaurant,OR,USA,Margaret Peacock,Redmond,USA,"Rockville                                         ","Eastern                                           ",Andrew Fuller,2020-05-01,Speedy Express,Produce,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,,Germany,45.60,7,0.00
Lonesome Pine Restaurant,OR,USA,Michael Suyama,London,UK,"Phoenix                                           ","Western                                           ",Steven Buchanan,2019-09-01,Speedy Express,Beverages,Chai,Exotic Liquids,,UK,14.40,20,0.00
Lonesome Pine Restaurant,OR,USA,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2020-09-01,United Package,Beverages,Lakkalikööri,Karkki Oy,,Finland,18.00,10,0.00
Lonesome Pine Restaurant,OR,USA,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2020-09-01,United Package,Dairy Products,Raclette Courdavault,Gai pâturage,,France,55.00,1,0.00
Lonesome Pine Restaurant,OR,USA,Nancy Davolio,Seattle,USA,"Wilton                                            ","Eastern                                           ",Andrew Fuller,2020-09-01,United Package,Produce,Manjimup Dried Apples,"G'day, Mate",NSW,Australia,53.00,20,0.00
Magazzini Alimentari Riuniti,,Italy,Andrew Fuller,Tacoma,USA,"Westboro                                          ","Eastern                                           "," ",2019-09-01,United Package,Condiments,Louisiana Hot Spiced Okra,New Orleans Cajun Delights,LA,USA,13.60,30,0.00
Magazzini Alimentari Riuniti,,Italy,Andrew Fuller,Tacoma,USA,"Westboro                                          ","Eastern                                           "," ",2019-09-01,United Package,Confections,Scottish Longbreads,"Specialty Biscuits, Ltd.",,UK,10.00,20,0.00
